Business Name,City,Rating,Reviews Count,Phone Number,Email,Website,Full Address,Google Maps Link
Mahtab Cyber Cafe & Stationary Store,Begusarai,,,Not Available,,Not Available,"Ward No - 02, near Pink Building, Singhaul Dih, Begusarai, Bihar 851134, India",https://www.google.com/maps/place/Mahtab+Cyber+Cafe+%26+Stationary+Store/data=!4m7!3m6!1s0x39f2055371844953:0xfce4a59be5763d1b!8m2!3d25.4320769!4d86.0981644!16s%2Fg%2F11ymd547v2!19sChIJU0mEcVMF8jkRGz125Zul5Pw?authuser=0&hl=en&rclk=1
Rahul Communication,Begusarai,5.0,,+91 94710 92781,,https://www.facebook.com/profile.php?id=61566508994319&mibextid=ZbWKwL,"PS TEGHRA, VILL PO, DIST, Pidhauli, BEGUSARAI, Bihar 851133, India",https://www.google.com/maps/place/Rahul+Communication/data=!4m7!3m6!1s0x39f275ae3f12ead5:0x6377629932bad2fd!8m2!3d25.5248517!4d85.9202452!16s%2Fg%2F11s4cjnbyx!19sChIJ1eoSP6518jkR_dK6Mplid2M?authuser=0&hl=en&rclk=1
UNIQUE ONLINE SOLUTION,Begusarai,5.0,,+91 62042 11379,,Not Available,"Mahammadpur, Begusarai, Bihar 851129, India",https://www.google.com/maps/place/UNIQUE+ONLINE+SOLUTION/data=!4m7!3m6!1s0x39f21b427af17427:0x8fb395ba6a202d46!8m2!3d25.4132548!4d86.1517704!16s%2Fg%2F11t82fksg_!19sChIJJ3TxekIb8jkRRi0garqVs48?authuser=0&hl=en&rclk=1
Pragati Cyber World,Begusarai,3.8,,+91 85389 98169,,Not Available,"FXCG+XMM Tara adda, Phulwaria-Barauni, Barauni, Bihar 851113, India",https://www.google.com/maps/place/Pragati+Cyber+World/data=!4m7!3m6!1s0x39f20c515137e0a1:0x27c63d8d7d8c8c1d!8m2!3d25.4724524!4d85.9766724!16s%2Fg%2F11dyb9tt26!19sChIJoeA3UVEM8jkRHYyMfY09xic?authuser=0&hl=en&rclk=1
Radha Mohan Enterprises,Begusarai,5.0,,+91 98733 24263,,Not Available,"Ticket Booking Office ke Samne, Barauni 3, Ward 4, Hanuman Mandir ke Piche, Barauni flag, Begusarai, Bihar 851113, India",https://www.google.com/maps/place/Radha+Mohan+Enterprises/data=!4m7!3m6!1s0x39f20d332f7a3d05:0xecd70466125ae044!8m2!3d25.4745825!4d85.9656755!16s%2Fg%2F11vxtc2kr_!19sChIJBT16LzMN8jkRROBaEmYE1-w?authuser=0&hl=en&rclk=1
Mannat Cyber Cafe,Begusarai,,,Not Available,,Not Available,"SHAMHO OJAN TOLA, WARD NO.4 SALHA SAIDPUR BARARI-2, SHAMHO AKAHA KURHA, Begusarai, Bihar 811106, India",https://www.google.com/maps/place/Mannat+Cyber+Cafe/data=!4m7!3m6!1s0x39f211202758e735:0xc835d55a79705125!8m2!3d25.3921909!4d86.0480212!16s%2Fg%2F11yxzql3hv!19sChIJNedYJyAR8jkRJVFweVrVNcg?authuser=0&hl=en&rclk=1
Sonu Cyber Money Transfer,Begusarai,5.0,,Not Available,,Not Available,"Sonu Cyber Cafe, Nh28, Pipra Dewas, Begusarai, Bihar 851112, India",https://www.google.com/maps/place/Sonu+Cyber+Money+Transfer/data=!4m7!3m6!1s0x39f20f34cf955f09:0x214da46943cc960e!8m2!3d25.4674323!4d86.0218177!16s%2Fg%2F11xkzx2fq9!19sChIJCV-VzzQP8jkRDpbMQ2mkTSE?authuser=0&hl=en&rclk=1
A-1 CYBER CAFE,Begusarai,5.0,,+91 91100 63075,,Not Available,"K.K complax, infront of progressive English academy, Rajaura, Bihar 851131, India",https://www.google.com/maps/place/A-1+CYBER+CAFE/data=!4m7!3m6!1s0x39f20504fc660169:0x68e19ce448aa001c!8m2!3d25.4666041!4d86.145437!16s%2Fg%2F11w3l54_hb!19sChIJaQFm_AQF8jkRHACqSOSc4Wg?authuser=0&hl=en&rclk=1
SUMIT KUMAR,Begusarai,4.5,,+91 75460 31387,,Not Available,"Mirchaiya Chowk, E Central Railway, near Hanuman Mandir, Barauni, Begusarai, Bihar 851112, India",https://www.google.com/maps/place/SUMIT+KUMAR/data=!4m7!3m6!1s0x39f20da88d58bde1:0xae3cd8413be4ba3e!8m2!3d25.4699152!4d85.988683!16s%2Fg%2F11wx0pj24g!19sChIJ4b1YjagN8jkRPrrkO0HYPK4?authuser=0&hl=en&rclk=1
Prem Kumar,Begusarai,4.3,,+91 91994 44445,,Not Available,"55, Begusarai - Manjhaul Rd, Panhas, Anandpur, Bihar 851218, India",https://www.google.com/maps/place/Prem+Kumar/data=!4m7!3m6!1s0x39f204debdb2a3b5:0x7722f52faac94e3!8m2!3d25.4421406!4d86.1382635!16s%2Fg%2F11gxm8jnbs!19sChIJtaOyvd4E8jkR45Ss-lIvcgc?authuser=0&hl=en&rclk=1
Sk Caber Cafe,Begusarai,,,+91 76316 09233,,Not Available,"Hardik Rajura Chok, Rode, Chhapki, Begusarai, Bihar 851131, India",https://www.google.com/maps/place/Sk+Caber+Cafe/data=!4m7!3m6!1s0x39f20529c7a0a917:0xa8679bd85dae4481!8m2!3d25.4601407!4d86.1435026!16s%2Fg%2F11mm3zfxbz!19sChIJF6mgxykF8jkRgUSuXdibZ6g?authuser=0&hl=en&rclk=1
Prince Cyber Cafe,Begusarai,5.0,,+91 95081 89832,,Not Available,"Ward 13, Nagar Parishad, Bagraha Rd, Barauni, Bihar 851112, India",https://www.google.com/maps/place/Prince+Cyber+Cafe/data=!4m7!3m6!1s0x39f20d7b39a66a37:0x75759dfbc308350!8m2!3d25.4772967!4d85.9950265!16s%2Fg%2F11w3f0__m4!19sChIJN2qmOXsN8jkRUIMwvN9ZVwc?authuser=0&hl=en&rclk=1
Aadhar Seva Kendra(ASK) Begusarai,Begusarai,3.1,,Not Available,,http://csc.gov.in/,"Bagha Rd, Suhird Nagar, Subhash Nagar, Begusarai, Bihar 851218, India",https://www.google.com/maps/place/Aadhar+Seva+Kendra%28ASK%29+Begusarai/data=!4m7!3m6!1s0x39f205e48b8d9e39:0xbac70b459b080838!8m2!3d25.4297342!4d86.1341405!16s%2Fg%2F11twdcs4c7!19sChIJOZ6Ni-QF8jkROAgIm0ULx7o?authuser=0&hl=en&rclk=1
"Aadhaar Center Begusarai - CSC, JINEDPUR",Begusarai,4.3,,+91 84058 13222,,Not Available,"SUJEET KUMAR, ZADWAY IT HOUSE, WARD NO.- 05, AT.- JINEDPUR, PO, Rajaura, Bihar 851131, India","https://www.google.com/maps/place/Aadhaar+Center+Begusarai+-+CSC,+JINEDPUR/data=!4m7!3m6!1s0x39f205eb10ed307f:0xa6a2972152389033!8m2!3d25.469906!4d86.1524576!16s%2Fg%2F11qbfg7r7q!19sChIJfzDtEOsF8jkRM5A4UiGXoqY?authuser=0&hl=en&rclk=1"
Rupesh Internet,Begusarai,3.7,,Not Available,,Not Available,"Nagarpalik Market Rd, Chitragupta Nagar, Begusarai, Bihar 851101, India",https://www.google.com/maps/place/Rupesh+Internet/data=!4m7!3m6!1s0x39f21b290d90f835:0xdb526d13586a1aa1!8m2!3d25.4151541!4d86.1375566!16s%2Fg%2F11f_j9bs97!19sChIJNfiQDSkb8jkRoRpqWBNtUts?authuser=0&hl=en&rclk=1
S K CYBER CAFE RAJAURA,Begusarai,3.7,,+91 62026 14310,,Not Available,"Rajaura, Begusarai, Bihar 851131, India",https://www.google.com/maps/place/S+K+CYBER+CAFE+RAJAURA/data=!4m7!3m6!1s0x39f2052cc6fe4b2d:0xc19e5f8f46fe4745!8m2!3d25.4664977!4d86.1486285!16s%2Fg%2F11mvx9v22j!19sChIJLUv-xiwF8jkRRUf-Ro9fnsE?authuser=0&hl=en&rclk=1
Akarshan Digital Studio And Ciber Cafe,Begusarai,,,+91 73019 16558,,Not Available,"0, Bhaiya, Bihar 851129, India",https://www.google.com/maps/place/Akarshan+Digital+Studio+And+Ciber+Cafe/data=!4m7!3m6!1s0x39f21b33caebfc23:0xcc723b1a812eb2d6!8m2!3d25.4112649!4d86.1447387!16s%2Fg%2F11sbfc1v88!19sChIJI_zryjMb8jkR1rIugRo7csw?authuser=0&hl=en&rclk=1
Citymail,Begusarai,4.1,,+91 6243 246 201,,Not Available,Not Available,https://www.google.com/maps/place/Citymail/data=!4m7!3m6!1s0x39f21acd95f25dcf:0x2384d781bf45176c!8m2!3d25.9039196!4d85.8070058!16s%2Fg%2F1hc6297r7!19sChIJz13ylc0a8jkRbBdFv4HXhCM?authuser=0&hl=en&rclk=1
SAJJAD CYBER CAFE,Begusarai,5.0,,+91 87093 47511,,Not Available,"Navdeep Coching, 01, Fulwaria-II, Kairiwari, Bihar 851113, India",https://www.google.com/maps/place/SAJJAD+CYBER+CAFE/data=!4m7!3m6!1s0x39f20d0ef4831531:0xd126d4cd49fd1012!8m2!3d25.4716303!4d85.9777054!16s%2Fg%2F11t6mpvmz5!19sChIJMRWD9A4N8jkREhD9Sc3UJtE?authuser=0&hl=en&rclk=1
Mayka Internet,Begusarai,4.4,16.0,+91 90068 31100,,Not Available,"Front Of Gd College Mirgang Begusarai Main Road, GD College Rd, Begusarai, Bihar 851101, India",https://www.google.com/maps/place/Mayka+Internet/data=!4m7!3m6!1s0x39f21b5cf997f7b1:0x46ae4018fb1ef19!8m2!3d25.4178941!4d86.1243059!16s%2Fg%2F11vptwdd39!19sChIJsfeX-Vwb8jkRGe-xjwHkagQ?authuser=0&hl=en&rclk=1
Chandan Cyber Cafe,Begusarai,,,+91 80513 59074,,Not Available,"At AMARPUR Begusarai, Patna, Bihar 803301, India",https://www.google.com/maps/place/Chandan+Cyber+Cafe/data=!4m7!3m6!1s0x39f2138d6e5c8ad9:0x1e80fae340fb8c3b!8m2!3d25.3786811!4d85.967507!16s%2Fg%2F11yx6742n8!19sChIJ2Ypcbo0T8jkRO4z7QOP6gB4?authuser=0&hl=en&rclk=1
Public Cyber Cafe,Begusarai,4.4,,+91 82948 22211,,Not Available,"near Purani Sarkari Bus Stand, Shokhara, Barauni, Sograha, Bihar 851112, India",https://www.google.com/maps/place/Public+Cyber+Cafe/data=!4m7!3m6!1s0x39f20d3b28bb7b19:0xd72c84587a6ec163!8m2!3d25.4629299!4d85.9920049!16s%2Fg%2F11t0vwzsw8!19sChIJGXu7KDsN8jkRY8FueliELNc?authuser=0&hl=en&rclk=1
ONLINE SUBDHA CENTER,Begusarai,,,+91 87899 81611,,Not Available,"Barauni Teghra, Road, Barauni, Begusarai, Bihar 851113, India",https://www.google.com/maps/place/ONLINE+SUBDHA+CENTER/data=!4m7!3m6!1s0x39f20d1ab1df9c63:0x72ba5b4b1e061f3a!8m2!3d25.461162!4d85.9793806!16s%2Fg%2F11m_5548w_!19sChIJY5zfsRoN8jkROh8GHktbunI?authuser=0&hl=en&rclk=1
Sonu Cyber Cafe And General Store,Begusarai,5.0,,+91 62997 74872,,Not Available,"Gachhi Tola, Deepshikha Road, near Dr Arun Kumar, Vasant Vihar, Begusarai, Bihar 851101, India",https://www.google.com/maps/place/Sonu+Cyber+Cafe+And+General+Store/data=!4m7!3m6!1s0x39f21bdc950b0ec3:0x329b8cf8bd9b0fc!8m2!3d25.4225969!4d86.1302037!16s%2Fg%2F11x5g4c6v3!19sChIJww4Lldwb8jkR_LDZi8-4KQM?authuser=0&hl=en&rclk=1
CHANDAN CYBER CAFE,Begusarai,5.0,3.0,+91 74880 29074,,Not Available,"Refinery 1 No. Gate, Begusarai, Bhabhaur, Bihar 851114, India",https://www.google.com/maps/place/CHANDAN+CYBER+CAFE/data=!4m7!3m6!1s0x39f20f0b7802a75d:0x3a7e7fe9b3afa18!8m2!3d25.4240917!4d86.0623228!16s%2Fg%2F11rmfk68z6!19sChIJXacCeAsP8jkRGPo6m_7npwM?authuser=0&hl=en&rclk=1
Maa sharde internet,Begusarai,,,+91 89695 45545,,Not Available,"WARD NO-07, DHOBI TOL, Rachiyahi Naya Tola, Begusarai, Bihar 851134, India",https://www.google.com/maps/place/Maa+sharde+internet/data=!4m7!3m6!1s0x39f211004d3bde2f:0x8fefd28d6726cf29!8m2!3d25.396111!4d86.0709939!16s%2Fg%2F11xvm40sd3!19sChIJL947TQAR8jkRKc8mZ43S748?authuser=0&hl=en&rclk=1
Pappu Ji Cyber Cafe,Begusarai,,,Not Available,,Not Available,"Kachahari Rd, Vishnupur, Chitragupta Nagar, Begusarai, Bihar 851101, India",https://www.google.com/maps/place/Pappu+Ji+Cyber+Cafe/data=!4m7!3m6!1s0x39f21bda6e342a35:0xb42dcd9d1861533c!8m2!3d25.4168744!4d86.1356327!16s%2Fg%2F11tfd_jyq6!19sChIJNSo0btob8jkRPFNhGJ3NLbQ?authuser=0&hl=en&rclk=1
Digital Hub,Begusarai,,,Not Available,,Not Available,"Kankaul ,Chilmil SH -55, Begusarai, Bihar 851218, India",https://www.google.com/maps/place/Digital+Hub/data=!4m7!3m6!1s0x39f20595a347c099:0x677606c1e78c6c16!8m2!3d25.4424161!4d86.1383895!16s%2Fg%2F11tdn_c0q8!19sChIJmcBHo5UF8jkRFmyM58EGdmc?authuser=0&hl=en&rclk=1
"VPS COMPUTER, Begusarai, Refinery Township",Begusarai,4.7,,+91 95709 88883,,http://www.vpscomputers.in/,"Kalyan Kendra, Refinery Twp, Begusarai, Bihar 851117, India","https://www.google.com/maps/place/VPS+COMPUTER,+Begusarai,+Refinery+Township/data=!4m7!3m6!1s0x39f21ad4abd16fbd:0x55a97d0aedda2579!8m2!3d25.4178567!4d86.1130436!16s%2Fg%2F11f1hk70jj!19sChIJvW_Rq9Qa8jkReSXa7Qp9qVU?authuser=0&hl=en&rclk=1"
Maa Kalyani Digital Flex print,Begusarai,5.0,116.0,+91 97096 34332,,Not Available,"SH - 55, Hardia Tola, Ward No. - 10 Near of Mother Pride International School & Maa Kalyani Cyber Cafe Bhaya - Rajaura, P.S, Muffasil, Begusarai, Bihar 851131, India",https://www.google.com/maps/place/Maa+Kalyani+Digital+Flex+print/data=!4m7!3m6!1s0x39f2050264665209:0xa5ea83d13bc90ab3!8m2!3d25.4584701!4d86.1434236!16s%2Fg%2F11v6539x9z!19sChIJCVJmZAIF8jkRswrJO9GD6qU?authuser=0&hl=en&rclk=1
Dablu,Begusarai,4.7,3.0,+91 79798 80057,,Not Available,"Bazar, Ratanpur Rd, near Shanti Chowk, Dumri, Begusarai, Bihar 851117, India",https://www.google.com/maps/place/Dablu/data=!4m7!3m6!1s0x39f21b1a9099811f:0x4b36e9dbcb8336c7!8m2!3d25.3999638!4d86.1137365!16s%2Fg%2F11lybk1dd6!19sChIJH4GZkBob8jkRxzaDy9vpNks?authuser=0&hl=en&rclk=1
Amrit Cyber Zone,Begusarai,3.7,,+91 78388 42123,,Not Available,"Ward No 13, Zilla Punarwas Shiriniya Vishnupur Near Thakurwari Matihani, Shiriniya, Begusarai, Bihar 851129, India",https://www.google.com/maps/place/Amrit+Cyber+Zone/data=!4m7!3m6!1s0x39f21b6672b4798f:0xae89698d2117d74!8m2!3d25.3733649!4d86.1497332!16s%2Fg%2F11rd_1x_z3!19sChIJj3m0cmYb8jkRdH0R0piW6Ao?authuser=0&hl=en&rclk=1
Pocket Skills Academy,Begusarai,4.9,,+91 80515 27258,,https://pocketskills.in/,"near St paul School, near Milan Chowk, Suhird Nagar, Bagha, Begusarai, Bihar 851218, India",https://www.google.com/maps/place/Pocket+Skills+Academy/data=!4m7!3m6!1s0x39f20591247222e9:0x984aee4f2ce246ff!8m2!3d25.4297062!4d86.1318673!16s%2Fg%2F11swmv2gx3!19sChIJ6SJyJJEF8jkR_0biLE_uSpg?authuser=0&hl=en&rclk=1
N U Digital Seva & Cyber Cafe (csc),Begusarai,3.0,,+91 82981 22533,,Not Available,"Baba sweets, Bagwara, Bihar 851218, India",https://www.google.com/maps/place/N+U+Digital+Seva+%26+Cyber+Cafe+%28csc%29/data=!4m7!3m6!1s0x39f2054b6f7d1471:0xe91560d4d87ec3c2!8m2!3d25.4599063!4d86.1130587!16s%2Fg%2F11rbyghncg!19sChIJcRR9b0sF8jkRwsN-2NRgFek?authuser=0&hl=en&rclk=1
Mehar Communication & Optical,Begusarai,,,+91 70503 31440,,https://www.instagram.com/xx_islamic_lover_?igsh=MW03OGk5bTRzc3Ezaw==,"Ward No 02, near by Madina Masjid, Singhaul Dih, Begusarai, Bihar 851134, India",https://www.google.com/maps/place/Mehar+Communication+%26+Optical/data=!4m7!3m6!1s0x39f20581d82a88a3:0xdd00ad89bd87f8de!8m2!3d25.4333975!4d86.0980494!16s%2Fg%2F11l5dytcbk!19sChIJo4gq2IEF8jkR3viHvYmtAN0?authuser=0&hl=en&rclk=1
Stationery & Cyber Cafe,Begusarai,,,+91 82527 01645,,Not Available,"5, 05, Ulao, Begusarai, Bihar 851134, India",https://www.google.com/maps/place/Stationery+%26+Cyber+Cafe/data=!4m7!3m6!1s0x39f211124f5885db:0xb22d9002092f07f2!8m2!3d25.415834!4d86.089583!16s%2Fg%2F11xzttjksk!19sChIJ24VYTxIR8jkR8gcvCQKQLbI?authuser=0&hl=en&rclk=1
Airtel Store - Begusarai,Begusarai,3.4,,+91 98100 12345,,https://www.airtel.in/,"Ward Number 40, Post Office, Dakbunglaw, Mirzapur Bunduwar, Dist, Chowk, Bishanpur, Begusarai, Bihar 851101, India",https://www.google.com/maps/place/Airtel+Store+-+Begusarai/data=!4m7!3m6!1s0x39f2070040c3192f:0x185166d746b6d9d7!8m2!3d25.4128831!4d86.1440172!16s%2Fg%2F11vsz9j27s!19sChIJLxnDQAAH8jkR19m2RtdmURg?authuser=0&hl=en&rclk=1
Jay Ambe Puja Ghar And Communication,Begusarai,5.0,3.0,+91 75468 24164,,Not Available,"Front of MRJD Collage, Nav Road, West, Sarvodaya Nagar, Bishanpur, Begusarai, Bihar 851129, India",https://www.google.com/maps/place/Jay+Ambe+Puja+Ghar+And+Communication/data=!4m7!3m6!1s0x39f21b1253dd3bf3:0x6210de803f14d4e7!8m2!3d25.4094033!4d86.1455405!16s%2Fg%2F11vyqpkxmr!19sChIJ8zvdUxIb8jkR59QUP4DeEGI?authuser=0&hl=en&rclk=1
Manoj Online Shop,Begusarai,4.7,3.0,+91 95728 99136,,Not Available,"Ward No 05, Manoj Online Shop C/ O Manoj Kr Kamruddinpur Kamruddinpur Hanuman Chowk, near Shiv Mandir, Begusarai, Bihar 851134, India",https://www.google.com/maps/place/Manoj+Online+Shop/data=!4m7!3m6!1s0x39f21bb42fa1914d:0x593a72c06d26433!8m2!3d25.397067!4d86.1085749!16s%2Fg%2F11ssjvzxyy!19sChIJTZGhL7Qb8jkRM2TSBiynkwU?authuser=0&hl=en&rclk=1
CYBER WORLD & STATIONARY,Begusarai,5.0,,+91 76316 27325,,Not Available,"C4HJ+VXF, Suhird Nagar, Subhash Nagar, Begusarai, Bihar 851218, India",https://www.google.com/maps/place/CYBER+WORLD+%26+STATIONARY/data=!4m7!3m6!1s0x39f2050004f9d37f:0x15a55b57b3f9f24b!8m2!3d25.4296788!4d86.1324111!16s%2Fg%2F11xp3hndl6!19sChIJf9P5BAAF8jkRS_L5s1dbpRU?authuser=0&hl=en&rclk=1
Harsh Cyber Cafe,Begusarai,3.7,,+91 76679 15400,,Not Available,"C4HJ+W96, Subhash Nagar, Begusarai, Bihar 851218, India",https://www.google.com/maps/place/Harsh+Cyber+Cafe/data=!4m7!3m6!1s0x39f205296bc9477b:0x9c45d032a32cef5c!8m2!3d25.4297793!4d86.1308779!16s%2Fg%2F11f06kzqk8!19sChIJe0fJaykF8jkRXO8sozLQRZw?authuser=0&hl=en&rclk=1
M . S Cyber Cafe,Begusarai,5.0,,+91 70618 06750,,Not Available,"DDR, E Central Railway, Shokhara, Begusarai, Bihar 851112, India",https://www.google.com/maps/place/M+.+S+Cyber+Cafe/data=!4m7!3m6!1s0x39f20d5287ae0325:0x512ac1f93818373!8m2!3d25.469616!4d85.9844719!16s%2Fg%2F11tt0_1xnm!19sChIJJQOuh1IN8jkRc4OBkx-sEgU?authuser=0&hl=en&rclk=1
SKY CYBER CAFE,Begusarai,5.0,,+91 62027 54266,,Not Available,"ward no 05, hauman chowk road, near eklaveya public school, kamruddinpur, kamruddiipur, Begusarai, Ramdiri-IV, Bihar 851134, India",https://www.google.com/maps/place/SKY+CYBER+CAFE/data=!4m7!3m6!1s0x39f21b12b4adee59:0x1e9fd21bf840d90b!8m2!3d25.3978218!4d86.1047284!16s%2Fg%2F11x122ktj9!19sChIJWe6ttBIb8jkRC9lA-BvSnx4?authuser=0&hl=en&rclk=1
Cyber Station,Begusarai,5.0,,Not Available,,Not Available,"C49F+85F, GD College Rd, opposite Ratna Mandir Jwellers, Pipra, Begusarai, Barauni IOC Twp, Bihar 851101, India",https://www.google.com/maps/place/Cyber+Station/data=!4m7!3m6!1s0x39f21b643d4f86f9:0x6b00d636350ce13b!8m2!3d25.4183051!4d86.1229228!16s%2Fg%2F11pkdpn_n0!19sChIJ-YZPPWQb8jkRO-EMNTbWAGs?authuser=0&hl=en&rclk=1
Communication Home,Begusarai,3.5,,+91 95348 81344,,Not Available,"C49F+6HM, Vasant Vihar, Barauni IOC Twp, Bihar 851101, India",https://www.google.com/maps/place/Communication+Home/data=!4m7!3m6!1s0x39f21acd8cd82849:0xb314721c16dc9b4c!8m2!3d25.4180845!4d86.1239344!16s%2Fg%2F11fz7p_h7z!19sChIJSSjYjM0a8jkRTJvcFhxyFLM?authuser=0&hl=en&rclk=1
CHAND Computer Cyber Zone,Begusarai,3.6,,+91 88639 61866,,Not Available,"Pokharia Rd, near Dr. Mirdula Sharma Clinic, Chitragupta Nagar, Begusarai, Bihar 851101, India",https://www.google.com/maps/place/CHAND+Computer+Cyber+Zone/data=!4m7!3m6!1s0x39f21bf701b60003:0x8fae5e3f341a3f67!8m2!3d25.4179895!4d86.1380642!16s%2Fg%2F11scmkj8wf!19sChIJAwC2Afcb8jkRZz8aND9ero8?authuser=0&hl=en&rclk=1
Vijeta Computer World,Begusarai,2.5,,+91 82109 37049,,Not Available,"Nagar Nigam Chowk, Begusarai, Bihar 851101, India",https://www.google.com/maps/place/Vijeta+Computer+World/data=!4m7!3m6!1s0x39f21bb69392a8cf:0x205b7879a223122e!8m2!3d25.4138768!4d86.1373458!16s%2Fg%2F11ssd3qldc!19sChIJz6iSk7Yb8jkRLhIjonl4WyA?authuser=0&hl=en&rclk=1
Csc Center,Begusarai,4.2,,+91 90069 31259,,Not Available,"0, Main Rd, Ratanpur, Begusarai, Bihar 851101, India",https://www.google.com/maps/place/Csc+Center/data=!4m7!3m6!1s0x39f21b3d6b52f19b:0xe4ec599a9e46ede!8m2!3d25.4153341!4d86.131862!16s%2Fg%2F11jyj5ltnj!19sChIJm_FSaz0b8jkR3m7kqZnFTg4?authuser=0&hl=en&rclk=1
Tejash Cyber Cafe,Begusarai,1.0,,+91 76330 60224,,Not Available,"Ward No 05, Ratauli - Binodpur Rd, near Tower Ke Pass, Ratauli, Begusarai, Bihar 851134, India",https://www.google.com/maps/place/Tejash+Cyber+Cafe/data=!4m7!3m6!1s0x39f20f5b0e717f45:0xee84846e25d5471d!8m2!3d25.4474991!4d86.0871955!16s%2Fg%2F11vx41q1xs!19sChIJRX9xDlsP8jkRHUfVJW6EhO4?authuser=0&hl=en&rclk=1
Chandan Cyber Cafe,Begusarai,0.0,,+91 88252 98039,,Not Available,"Refinery Rd, near Matewsari neer, Chakballi, Begusarai, Bihar 851115, India",https://www.google.com/maps/place/Chandan+Cyber+Cafe/data=!4m7!3m6!1s0x39f2117de3c2ac0b:0x4ea9381c9062d7fb!8m2!3d25.4171332!4d86.0338266!16s%2Fg%2F11wx2_4gcv!19sChIJC6zC430R8jkR-9dikBw4qU4?authuser=0&hl=en&rclk=1
Sunil Cafe,Begusarai,4.8,5.0,+91 87093 08617,,Not Available,"Subhash chowk by pass road, C4HH P4C, Subhash Nagar, Bagha Rd, Gandhi Chowk, Begusarai, Bihar 851218, India",https://www.google.com/maps/place/Sunil+Cafe/data=!4m7!3m6!1s0x39f205a5fede9bb7:0xfe39c6a170ab97bb!8m2!3d25.4294095!4d86.1277522!16s%2Fg%2F11tsq0q2xg!19sChIJt5ve_qUF8jkRu5ercKHGOf4?authuser=0&hl=en&rclk=1
Raj Computer,Begusarai,5.0,,+91 81020 55336,,http://thinkbuild.tech/,"Station Rd, near Dr. Sushil Kumar Clinic, Vishnupur, Sarvodaya Nagar, Begusarai, Bihar 851101, India",https://www.google.com/maps/place/Raj+Computer/data=!4m7!3m6!1s0x39f21ad54df4d07f:0xe9615e77e7196390!8m2!3d25.4224701!4d86.1338625!16s%2Fg%2F11fj1rmqmg!19sChIJf9D0TdUa8jkRkGMZ53deYek?authuser=0&hl=en&rclk=1
JAGDAMBA ONLINE AADHAAR KENDRA,Begusarai,5.0,,Not Available,,Not Available,"F47V+8QR, Begusarai - Manjhaul Rd, Sikardarpur, Hardia, Bihar 851131, India",https://www.google.com/maps/place/JAGDAMBA+ONLINE+AADHAAR+KENDRA/data=!4m7!3m6!1s0x39f204fa094091bf:0x4b6b2cf48008c05e!8m2!3d25.4633615!4d86.144398!16s%2Fg%2F11hbmvmhy_!19sChIJv5FACfoE8jkRXsAIgPQsa0s?authuser=0&hl=en&rclk=1
Manish Cyber Point,Begusarai,4.8,5.0,Not Available,,Not Available,"Chowk, Barauni - Purnea Hwy, Anandpur, Begusarai, Bihar 851135, India",https://www.google.com/maps/place/Manish+Cyber+Point/data=!4m7!3m6!1s0x39f20f514efba5bf:0x9cd21a0f20b0d4b1!8m2!3d25.4499874!4d86.018958!16s%2Fg%2F11vwjx1m8f!19sChIJv6X7TlEP8jkRsdSwIA8a0pw?authuser=0&hl=en&rclk=1
Vishnu Store & Net World,Begusarai,4.3,12.0,+91 95349 68714,,Not Available,"GD College Rd, MIRGANJ, Begusarai, Bihar 851101, India",https://www.google.com/maps/place/Vishnu+Store+%26+Net+World/data=!4m7!3m6!1s0x39f21bfa9bb50659:0xe020340c05eaf331!8m2!3d25.4194096!4d86.1217928!16s%2Fg%2F11k2bchdfh!19sChIJWQa1m_ob8jkRMfPqBQw0IOA?authuser=0&hl=en&rclk=1
Sharda Cyber Cafe,Begusarai,5.0,1.0,+91 70049 00013,,Not Available,"Road, near Shiv Mandir, Shankh, Begusarai, Bihar 851131, India",https://www.google.com/maps/place/Sharda+Cyber+Cafe/data=!4m7!3m6!1s0x39f205818beb4cbb:0x338b8ca3b4b5ae7!8m2!3d25.467014!4d86.1723261!16s%2Fg%2F11x1qsq5sp!19sChIJu0zri4EF8jkR51pLO8q4OAM?authuser=0&hl=en&rclk=1
K R K Computers,Begusarai,0.0,,+91 87577 90809,,Not Available,"Begusarai - Rosera Rd, near Triveni Hardware, Rajaura, Begusarai, Bihar 851131, India",https://www.google.com/maps/place/K+R+K+Computers/data=!4m7!3m6!1s0x39f205639e230ff3:0x28023a73f8c94324!8m2!3d25.4638982!4d86.1441626!16s%2Fg%2F11ybz7qnqq!19sChIJ8w8jnmMF8jkRJEPJ-HM6Aig?authuser=0&hl=en&rclk=1
Srs Computer Sudhansu,Begusarai,,,+91 76312 82981,,Not Available,"Singhoul - Binodpur, Rd, near Gangotri Pani Plant, Singhaul Dih, Singhaul, Begusarai, Bihar 851134, India",https://www.google.com/maps/place/Srs+Computer+Sudhansu/data=!4m7!3m6!1s0x39f205585743e423:0xb40ccddd17cb97fd!8m2!3d25.4391486!4d86.0988658!16s%2Fg%2F11v3svtz5m!19sChIJI-RDV1gF8jkR_ZfLF93NDLQ?authuser=0&hl=en&rclk=1
